sentence_id,original_text,original_label,gpt54mini_translation,translator,consensus_label,gemini_translation,claude_translation
107,"After a surge of enthusiasm that pushed Pete Buttigieg to the top of the field in November, the former South Bend, Indiana, mayor has faded, falling 9 percentage points to land behind both Sanders and Sen. Elizabeth Warren.",Non-biased,,gemini,Biased,بعد موجة من الحماس دفعت بيت بوتيدجيدج إلى صدارة السباق في نوفمبر، خفت نجم عمدة ساوث بند السابق بولاية إنديانا، ليتراجع 9 نقاط مئوية ويحل خلف كل من ساندرز والسيناتور إليزابيث وارن.,
108,Five of eight gun control bills endorsed by Democratic Gov. Ralph Northam have been approved in both houses of the General Assembly and will head to Northam for signature. ,Non-biased,,gemini,Non-biased,وُوفِق في مجلسي الجمعية العامة على خمسة من أصل ثمانية مشاريع قوانين للحد من الأسلحة أيدها الحاكم الديمقراطي رالف نورثام، وستُحال إليه للتوقيع.,
109,A new report reveals that the 2017 GOP tax law was rife with monumental self-dealing by rich GOP lawmakers who have since benefited bigly.,Biased,,gemini,Biased,يكشف تقرير جديد أن قانون الضرائب الجمهوري لعام 2017 كان يعج بعمليات تربح شخصي هائلة على يد مشرعين جمهوريين أثرياء عاد عليهم ذلك بمنافع ضخمة منذ ذلك الحين.,
110,"Democrat Stacey Abrams, who lost the 2018 gubernatorial election in Georgia and now runs a voters right organization, praised South Korea’s recent vote-by-mail election at the hearing.",Non-biased,,gemini,Non-biased,أشادت الديمقراطية ستايسي أبرامز، التي خسرت انتخابات حاكم ولاية جورجيا عام 2018 وتدير الآن منظمة لحقوق الناخبين، بانتخابات كوريا الجنوبية الأخيرة التي جرت عبر البريد خلال جلسة الاستماع.,
112,"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",Non-biased,,gemini,Non-biased,أعاد ترامب يوم الأحد تغريد تغريدة لمرشح جمهوري سابق للكونغرس تنتقد تصريحات أدلى بها فاوتشي في مقابلة مع شبكة سي إن إن وتضمنت دعوة لإقالته. ويشغل فاوتشي، البالغ من العمر 79 عامًا، منصب مدير المعهد الوطني للحساسية والأمراض المعدية منذ عام 1984.,
113,Facebook is banning white nationalism and white supremacy from its social network following criticism that it had not done enough to eliminate hate speech on its platform.,Non-biased,,gemini,Non-biased,فيسبوك يحظر القومية البيضاء والتفوق الأبيض من شبكته الاجتماعية بعد انتقادات بأنه لم يفعل ما يكفي للقضاء على خطاب الكراهية على منصته.,
114,"All of which serves as an important reminder: the president isn’t just ignoring scientists and related policy experts; he’s also ignoring his own administration that issued a related report, noting that climate change is a global security threat.",Non-biased,,gemini,Biased,وكل ذلك بمثابة تذكير مهم: فالرئيس لا يتجاهل العلماء وخبراء السياسات ذوي الصلة فحسب، بل يتجاهل أيضاً إدارته التي أصدرت تقريراً ذا صلة، والذي أشار إلى أن تغير المناخ يشكل تهديداً للأمن العالمي.,
115,"While many women, and the men who love them, are well aware that, spurred on by the Vatican, United States Conference of Catholic Bishops (USCCB) and the so-called personhood movement, Republicans are working feverishly to eradicate women’s reproductive rights.",Biased,,gemini,Biased,في حين أن العديد من النساء، والرجال الذين يحبونهن، يدركون جيدًا أن الجمهوريين، بتحريض من الفاتيكان ومؤتمر الأساقفة الكاثوليك في الولايات المتحدة (USCCB) وما يسمى بحركة الشخصنة، يعملون بشكل محموم للقضاء على حقوق المرأة الإنجابية.,
116,"While his supporters have included many strains of nationalism and populism, he did run as a Republican, and this will hopefully work in his favor. Many Americans are hopeful, excited, and looking forward to a Trump presidency. Here are some of the reasons why.",Biased,,gemini,Biased,على الرغم من أن مؤيديه قد شملوا العديد من تيارات القومية والشعبوية، إلا أنه ترشح كجمهوري، ومن المأمول أن يصب ذلك في صالحه. فالعديد من الأمريكيين متفائلون ومتحمسون ويتطلعون إلى رئاسة ترامب. وفيما يلي بعض الأسباب وراء ذلك.,
117,"It’s the golden age of women in science, technology, engineering and mathematics.",Biased,,gemini,Biased,إنه العصر الذهبي للنساء في العلوم والتكنولوجيا والهندسة والرياضيات.,
118,The Border Patrol has said Hernandez was pelting U.S. agents with rocks from the Mexican side of the Rio Grande when he was shot.,Non-biased,,gemini,Non-biased,قال حرس الحدود إن هرنانديز كان يرشق عناصر أمريكيين بالحجارة من الجانب المكسيكي لنهر ريو غراندي عندما أُطلق عليه النار.,
119,"Sen. Bernie Sanders leads the Democratic field three weeks ahead of Caucus Day in Iowa – narrowly overtaking his closest competitors, who remain locked in a tight contest just behind him.",Non-biased,,gemini,Non-biased,يتصدر السيناتور بيرني ساندرز السباق الديمقراطي قبل ثلاثة أسابيع من يوم المؤتمرات الحزبية في ولاية آيوا، متجاوزًا بفارق ضئيل أقرب منافسيه، الذين لا يزالون في سباق متقارب خلفه.,
